,醫事機構名稱,藥局調劑慢性病連續處方箋之案件數,醫院及藥局調劑慢性病連續處方箋案件數,慢性病連續處方箋釋出率,所屬分區業務組指標值,全國指標值,year,quarter
5428,臺中榮民總醫院,105261,228821,0.46,0.2963,0.3413,106,1
5429,臺中榮民總醫院,110044,238490,0.4614,0.3041,0.3473,106,4
5430,臺中榮民總醫院,124986,255921,0.4884,0.3366,0.3945,109,2
5431,臺中榮民總醫院,162320,325766,0.4983,0.3605,0.4173,112,1
5432,臺中榮民總醫院,104770,228919,0.4577,0.2934,0.3377,105,4
5433,臺中榮民總醫院,123197,264206,0.4663,0.303,0.3538,108,3
5434,臺中榮民總醫院,95898,211354,0.4537,0.278,0.3235,104,3
5435,臺中榮民總醫院,105492,228826,0.461,0.2966,0.3408,106,2
5436,臺中榮民總醫院,152843,303516,0.5036,0.3566,0.4129,110,4
5437,臺中榮民總醫院,133469,278415,0.4794,0.3328,0.3861,109,3
5438,臺中榮民總醫院,98692,217161,0.4545,0.2824,0.327,104,4
5439,臺中榮民總醫院,117086,252713,0.4633,0.2981,0.3496,108,2
5440,臺中榮民總醫院,141077,285030,0.495,0.3422,0.3986,110,1
5441,臺中榮民總醫院,157100,303525,0.5176,0.3672,0.4262,111,2
5442,臺中榮民總醫院,109197,236976,0.4608,0.2996,0.3431,106,3
5443,臺中榮民總醫院,103176,222764,0.4632,0.2946,0.3402,105,3
5444,臺中榮民總醫院,143660,285170,0.5038,0.3534,0.4115,110,3
5445,臺中榮民總醫院,149365,300653,0.4968,0.3538,0.4108,111,1
5446,臺中榮民總醫院,99671,216636,0.4601,0.2909,0.3331,105,1
5447,臺中榮民總醫院,123912,269141,0.4604,0.3015,0.351,108,4
5448,臺中榮民總醫院,111204,241385,0.4607,0.3004,0.3477,107,2
5449,臺中榮民總醫院,93036,202247,0.46,0.2623,0.311,103,2
5450,臺中榮民總醫院,114177,248070,0.4603,0.3032,0.35,107,3
5451,臺中榮民總醫院,146238,279818,0.5226,0.3625,0.4263,110,2
5452,臺中榮民總醫院,96992,208355,0.4655,0.28,0.3261,104,1
5453,臺中榮民總醫院,93479,204667,0.4567,0.2742,0.3211,104,2
5454,臺中榮民總醫院,126511,258598,0.4892,0.3272,0.3839,109,1
5455,臺中榮民總醫院,89178,197233,0.4521,0.2571,0.3072,103,1
5456,臺中榮民總醫院,111650,240872,0.4635,0.2999,0.3468,107,1
5457,臺中榮民總醫院,113559,247642,0.4586,0.2989,0.3459,108,1
5458,臺中榮民總醫院,117130,256584,0.4565,0.3014,0.3481,107,4
5459,臺中榮民總醫院,95289,210265,0.4532,0.2701,0.3153,103,4
5460,屏東榮民總醫院龍泉分院,928,5873,0.158,0.2847,0.3153,103,4
5461,屏東榮民總醫院龍泉分院,1550,8758,0.177,0.303,0.3481,107,4
5462,屏東榮民總醫院龍泉分院,906,5123,0.1768,0.2813,0.3072,103,1
5463,屏東榮民總醫院龍泉分院,1457,8381,0.1738,0.3064,0.3459,108,1
5464,屏東榮民總醫院龍泉分院,1443,8233,0.1753,0.2983,0.3468,107,1
5465,屏東榮民總醫院龍泉分院,971,6166,0.1575,0.287,0.3211,104,2
5466,屏東榮民總醫院龍泉分院,1626,9147,0.1778,0.3086,0.3496,108,2
5467,屏東榮民總醫院龍泉分院,946,5952,0.1589,0.2934,0.3261,104,1
5468,屏東榮民總醫院龍泉分院,2500,9181,0.2723,0.3546,0.3986,110,1
5469,屏東榮民總醫院龍泉分院,1539,8533,0.1804,0.3039,0.35,107,3
5470,屏東榮民總醫院龍泉分院,2164,9775,0.2214,0.35,0.3945,109,2
5471,屏東榮民總醫院龍泉分院,861,5224,0.1648,0.2815,0.311,103,2
5472,屏東榮民總醫院龍泉分院,1111,6563,0.1693,0.2893,0.3331,105,1
5473,屏東榮民總醫院龍泉分院,1503,8477,0.1773,0.2999,0.3477,107,2
5474,屏東榮民總醫院龍泉分院,3066,9669,0.3171,0.376,0.4173,112,1
5475,屏東榮民總醫院龍泉分院,1679,9850,0.1705,0.309,0.351,108,4
5476,屏東榮民總醫院龍泉分院,3248,9834,0.3303,0.3786,0.4176,111,3
5477,行天宮醫療志業醫療財團法人恩主公醫院,28951,93079,0.311,0.3435,0.313,103,3
5478,行天宮醫療志業醫療財團法人恩主公醫院,60915,127019,0.4796,0.4677,0.4166,111,4
5479,行天宮醫療志業醫療財團法人恩主公醫院,62899,131029,0.48,0.47,0.4179,112,2
5480,行天宮醫療志業醫療財團法人恩主公醫院,29620,94591,0.3131,0.3457,0.3153,103,4
5481,行天宮醫療志業醫療財團法人恩主公醫院,40626,105987,0.3833,0.3908,0.3477,107,2
5482,行天宮醫療志業醫療財團法人恩主公醫院,49488,113238,0.437,0.4311,0.3839,109,1
5483,行天宮醫療志業醫療財團法人恩主公醫院,25475,86785,0.2935,0.3385,0.3072,103,1
5484,行天宮醫療志業醫療財團法人恩主公醫院,41214,109028,0.378,0.3918,0.3481,107,4
5485,行天宮醫療志業醫療財團法人恩主公醫院,30043,95030,0.3161,0.3557,0.3211,104,2
5486,行天宮醫療志業醫療財團法人恩主公醫院,57377,120649,0.4756,0.4617,0.4129,110,4
5487,行天宮醫療志業醫療財團法人恩主公醫院,30483,95322,0.3198,0.3593,0.3235,104,3
5488,行天宮醫療志業醫療財團法人恩主公醫院,58793,118690,0.4953,0.4875,0.4263,110,2
5489,行天宮醫療志業醫療財團法人恩主公醫院,27204,91263,0.2981,0.3416,0.311,103,2
5490,行天宮醫療志業醫療財團法人恩主公醫院,43015,109812,0.3917,0.391,0.3496,108,2
5491,行天宮醫療志業醫療財團法人恩主公醫院,56536,122232,0.4625,0.4446,0.3986,110,1
5492,行天宮醫療志業醫療財團法人恩主公醫院,30653,94295,0.3251,0.3595,0.3261,104,1
5493,行天宮醫療志業醫療財團法人恩主公醫院,40815,106544,0.3831,0.3849,0.3459,108,1
5494,行天宮醫療志業醫療財團法人恩主公醫院,40574,104767,0.3873,0.3915,0.3473,106,4
5495,行天宮醫療志業醫療財團法人恩主公醫院,35810,100541,0.3562,0.3753,0.3355,105,2
5496,行天宮醫療志業醫療財團法人恩主公醫院,46445,117187,0.3963,0.3924,0.351,108,4
5497,行天宮醫療志業醫療財團法人恩主公醫院,40957,106327,0.3852,0.3941,0.35,107,3
5498,行天宮醫療志業醫療財團法人恩主公醫院,56987,120062,0.4746,0.4595,0.4108,111,1
5499,行天宮醫療志業醫療財團法人恩主公醫院,37978,103720,0.3662,0.3783,0.3377,105,4
5500,行天宮醫療志業醫療財團法人恩主公醫院,55204,114361,0.4827,0.4607,0.4115,110,3
5501,行天宮醫療志業醫療財團法人恩主公醫院,62100,129011,0.4814,0.4686,0.4173,112,1
5502,國泰醫療財團法人汐止國泰綜合醫院,41179,105341,0.3909,0.4686,0.4173,112,1
5503,國泰醫療財團法人汐止國泰綜合醫院,34813,89525,0.3889,0.4607,0.4115,110,3
5504,國泰醫療財團法人汐止國泰綜合醫院,20142,74807,0.2693,0.3783,0.3377,105,4
5505,國泰醫療財團法人汐止國泰綜合醫院,39754,100873,0.3941,0.4595,0.4108,111,1
5506,國泰醫療財團法人汐止國泰綜合醫院,24694,83902,0.2943,0.3941,0.35,107,3
5507,國泰醫療財團法人汐止國泰綜合醫院,30162,95246,0.3167,0.3924,0.351,108,4
5508,國泰醫療財團法人汐止國泰綜合醫院,18944,70369,0.2692,0.3753,0.3355,105,2
5509,國泰醫療財團法人汐止國泰綜合醫院,22654,79814,0.2838,0.3915,0.3473,106,4
5510,國泰醫療財團法人汐止國泰綜合醫院,27131,88890,0.3052,0.3849,0.3459,108,1
5511,國泰醫療財團法人汐止國泰綜合醫院,16752,65543,0.2556,0.3595,0.3261,104,1
5512,國泰醫療財團法人汐止國泰綜合醫院,36036,99297,0.3629,0.4446,0.3986,110,1
5513,國泰醫療財團法人汐止國泰綜合醫院,28278,90485,0.3125,0.391,0.3496,108,2
5514,國泰醫療財團法人汐止國泰綜合醫院,14926,62291,0.2396,0.3416,0.311,103,2
5515,國泰醫療財團法人汐止國泰綜合醫院,38937,91734,0.4245,0.4875,0.4263,110,2
5516,國泰醫療財團法人汐止國泰綜合醫院,17477,67762,0.2579,0.3593,0.3235,104,3
5517,國泰醫療財團法人汐止國泰綜合醫院,39158,100017,0.3915,0.4617,0.4129,110,4
5518,國泰醫療財團法人汐止國泰綜合醫院,16788,66780,0.2514,0.3557,0.3211,104,2
5519,國泰醫療財團法人汐止國泰綜合醫院,26805,88816,0.3018,0.3918,0.3481,107,4
5520,國泰醫療財團法人汐止國泰綜合醫院,14260,60926,0.2341,0.3385,0.3072,103,1
5521,國泰醫療財團法人汐止國泰綜合醫院,32694,92173,0.3547,0.4311,0.3839,109,1
5522,國泰醫療財團法人汐止國泰綜合醫院,23669,81934,0.2889,0.3908,0.3477,107,2
5523,國泰醫療財團法人汐止國泰綜合醫院,16183,66328,0.244,0.3457,0.3153,103,4
5524,國泰醫療財團法人汐止國泰綜合醫院,42955,108776,0.3949,0.47,0.4179,112,2
5525,國泰醫療財團法人汐止國泰綜合醫院,42123,107706,0.3911,0.4677,0.4166,111,4
5526,國泰醫療財團法人汐止國泰綜合醫院,15640,64823,0.2413,0.3435,0.313,103,3
5527,國泰醫療財團法人汐止國泰綜合醫院,19325,71171,0.2715,0.3817,0.3402,105,3
5528,國泰醫療財團法人汐止國泰綜合醫院,20945,75214,0.2785,0.383,0.3408,106,2
5529,國泰醫療財團法人汐止國泰綜合醫院,34438,98609,0.3492,0.4311,0.3868,109,4
5530,國泰醫療財團法人汐止國泰綜合醫院,41246,103699,0.3977,0.4651,0.4176,111,3
5531,國泰醫療財團法人汐止國泰綜合醫院,23432,81430,0.2878,0.3911,0.3468,107,1
5532,國泰醫療財團法人汐止國泰綜合醫院,20514,74352,0.2759,0.3834,0.3413,106,1
5533,國泰醫療財團法人汐止國泰綜合醫院,32775,90994,0.3602,0.4408,0.3945,109,2
5534,國泰醫療財團法人汐止國泰綜合醫院,18245,70224,0.2598,0.364,0.327,104,4
5535,國泰醫療財團法人汐止國泰綜合醫院,41330,99918,0.4136,0.4783,0.4262,111,2
5536,國泰醫療財團法人汐止國泰綜合醫院,22035,79073,0.2787,0.3866,0.3431,106,3
5537,枋寮醫療社團法人枋寮醫院,177,1662,0.1065,0.2815,0.311,103,2
5538,枋寮醫療社團法人枋寮醫院,1441,8904,0.1618,0.35,0.3945,109,2
5539,枋寮醫療社團法人枋寮醫院,758,6401,0.1184,0.2983,0.3468,107,1
5540,枋寮醫療社團法人枋寮醫院,163,1638,0.0995,0.2813,0.3072,103,1
5541,枋寮醫療社團法人枋寮醫院,1719,10106,0.1701,0.3737,0.4263,110,2
5542,枋寮醫療社團法人枋寮醫院,246,2421,0.1016,0.2934,0.3261,104,1
5543,枋寮醫療社團法人枋寮醫院,802,6571,0.1221,0.3039,0.35,107,3
5544,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,8612,67723,0.1272,0.3039,0.35,107,3
5545,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,6371,56622,0.1125,0.2934,0.3261,104,1
5546,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,6006,54156,0.1109,0.2813,0.3072,103,1
5547,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,7960,67289,0.1183,0.2983,0.3468,107,1
5548,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,10957,68410,0.1602,0.3403,0.3839,109,1
5549,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,12931,75243,0.1719,0.3411,0.3861,109,3
5550,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,17847,83253,0.2144,0.3697,0.4129,110,4
5551,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,6083,55529,0.1095,0.2815,0.311,103,2
5552,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,8146,67477,0.1207,0.2999,0.3477,107,2
5553,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,6428,59731,0.1076,0.287,0.3211,104,2
5554,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,17577,79021,0.2224,0.3718,0.4108,111,1
5555,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,8906,69117,0.1289,0.3106,0.3538,108,3
5556,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,8093,65697,0.1232,0.3064,0.3459,108,1
5557,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,13503,79361,0.1701,0.3434,0.3868,109,4
5558,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,16903,77382,0.2184,0.3737,0.4263,110,2
5559,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,18602,81723,0.2276,0.3786,0.4176,111,3
5560,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,6568,59520,0.1103,0.2893,0.3331,105,1
5561,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,17045,79231,0.2151,0.3711,0.4115,110,3
5562,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,6978,61469,0.1135,0.2936,0.3402,105,3
5563,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,6312,57484,0.1098,0.2847,0.3153,103,4
5564,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,8520,68592,0.1242,0.303,0.3481,107,4
5565,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,8715,68531,0.1272,0.3086,0.3496,108,2
5566,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,15326,78441,0.1954,0.3546,0.3986,110,1
5567,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,17510,79632,0.2199,0.3835,0.4262,111,2
5568,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,6467,59007,0.1096,0.2862,0.3235,104,3
5569,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,8760,69733,0.1256,0.309,0.351,108,4
5570,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,7532,65099,0.1157,0.2944,0.3408,106,2
5571,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,7722,66608,0.1159,0.2948,0.3431,106,3
5572,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,6440,59070,0.109,0.2867,0.327,104,4
5573,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,18194,83766,0.2172,0.376,0.4173,112,1
5574,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,7169,64410,0.1113,0.291,0.3377,105,4
5575,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,13413,71738,0.187,0.35,0.3945,109,2
5576,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,6453,59298,0.1088,0.2903,0.3355,105,2
5577,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,7476,64346,0.1162,0.2946,0.3413,106,1
5578,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,7932,67607,0.1173,0.297,0.3473,106,4
5579,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,6173,57135,0.108,0.2822,0.313,103,3
5580,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,18047,80923,0.223,0.3762,0.4166,111,4
5581,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）,19034,86872,0.2191,0.3773,0.4179,112,2
5582,國泰醫療財團法人新竹國泰綜合醫院,17881,47782,0.3742,0.4102,0.4166,111,4
5583,國泰醫療財團法人新竹國泰綜合醫院,18216,48014,0.3794,0.4141,0.4179,112,2
5584,國泰醫療財團法人新竹國泰綜合醫院,5924,27150,0.2182,0.3171,0.313,103,3
5585,國泰醫療財團法人新竹國泰綜合醫院,9425,33452,0.2817,0.3387,0.3473,106,4
5586,國泰醫療財團法人新竹國泰綜合醫院,8600,31944,0.2692,0.3351,0.3413,106,1
5587,國泰醫療財團法人新竹國泰綜合醫院,7654,29433,0.26,0.3326,0.3355,105,2
5588,國泰醫療財團法人新竹國泰綜合醫院,14036,40892,0.3432,0.3776,0.3868,109,4
5589,國泰醫療財團法人新竹國泰綜合醫院,13943,38786,0.3595,0.3857,0.3945,109,2
5590,國泰醫療財團法人新竹國泰綜合醫院,8327,31172,0.2671,0.3321,0.3377,105,4
5591,國泰醫療財團法人新竹國泰綜合醫院,17773,47160,0.3769,0.4115,0.4173,112,1
5592,長庚醫療財團法人台北長庚紀念醫院,2741,83687,0.0328,0.4052,0.4108,111,1
5593,長庚醫療財團法人台北長庚紀念醫院,1666,1666,1.0,0.336,0.3402,105,3
5594,長庚醫療財團法人台北長庚紀念醫院,2758,78495,0.0351,0.4085,0.4115,110,3
5595,長庚醫療財團法人台北長庚紀念醫院,1814,1814,1.0,0.3398,0.3496,108,2
5596,長庚醫療財團法人台北長庚紀念醫院,1860,1860,1.0,0.3373,0.3481,107,4
5597,長庚醫療財團法人台北長庚紀念醫院,1314,1314,1.0,0.316,0.3153,103,4
5598,長庚醫療財團法人台北長庚紀念醫院,2863,78350,0.0365,0.4227,0.4262,111,2
5599,長庚醫療財團法人台北長庚紀念醫院,2832,84581,0.0335,0.3924,0.3986,110,1
5600,長庚醫療財團法人台北長庚紀念醫院,1821,1821,1.0,0.3365,0.3431,106,3
5601,長庚醫療財團法人台北長庚紀念醫院,1643,1643,1.0,0.3251,0.327,104,4
5602,長庚醫療財團法人台北長庚紀念醫院,1715,1715,1.0,0.3321,0.3377,105,4
5603,長庚醫療財團法人台北長庚紀念醫院,1922,1922,1.0,0.3391,0.351,108,4
5604,長庚醫療財團法人台北長庚紀念醫院,1572,1572,1.0,0.3229,0.3235,104,3
5605,長庚醫療財團法人台北長庚紀念醫院,1669,1669,1.0,0.3335,0.3408,106,2
5606,長庚醫療財團法人台北長庚紀念醫院,1828,1828,1.0,0.3387,0.3473,106,4
5607,長庚醫療財團法人台北長庚紀念醫院,2888,83829,0.0345,0.4115,0.4173,112,1
5608,長庚醫療財團法人台北長庚紀念醫院,2516,2516,1.0,0.3857,0.3945,109,2
5609,長庚醫療財團法人台北長庚紀念醫院,2779,83101,0.0334,0.4135,0.4176,111,3
5610,長庚醫療財團法人台北長庚紀念醫院,1607,1607,1.0,0.3326,0.3355,105,2
5611,長庚醫療財團法人台北長庚紀念醫院,1723,1723,1.0,0.3351,0.3413,106,1
5612,長庚醫療財團法人台北長庚紀念醫院,1182,1182,1.0,0.3171,0.313,103,3
5613,長庚醫療財團法人台北長庚紀念醫院,2863,83796,0.0342,0.4102,0.4166,111,4
5614,長庚醫療財團法人台北長庚紀念醫院,2837,83512,0.034,0.4141,0.4179,112,2
5615,醫療財團法人正德癌症醫療基金會佛教正德醫院,791,2081,0.3801,0.3587,0.4179,112,2
5616,醫療財團法人正德癌症醫療基金會佛教正德醫院,724,1991,0.3636,0.3586,0.4166,111,4
5617,醫療財團法人正德癌症醫療基金會佛教正德醫院,720,1856,0.3879,0.3615,0.4176,111,3
5618,醫療財團法人正德癌症醫療基金會佛教正德醫院,375,1133,0.331,0.3325,0.3868,109,4
5619,醫療財團法人正德癌症醫療基金會佛教正德醫院,335,965,0.3472,0.3366,0.3945,109,2
5620,醫療財團法人正德癌症醫療基金會佛教正德醫院,772,1988,0.3883,0.3605,0.4173,112,1
5621,醫療財團法人正德癌症醫療基金會佛教正德醫院,664,1759,0.3775,0.3566,0.4129,110,4
5622,醫療財團法人正德癌症醫療基金會佛教正德醫院,447,1282,0.3487,0.3422,0.3986,110,1
5623,醫療財團法人正德癌症醫療基金會佛教正德醫院,728,1835,0.3967,0.3672,0.4262,111,2
5624,醫療財團法人正德癌症醫療基金會佛教正德醫院,616,1654,0.3724,0.3534,0.4115,110,3
5625,醫療財團法人正德癌症醫療基金會佛教正德醫院,644,1676,0.3842,0.3538,0.4108,111,1
5626,醫療財團法人正德癌症醫療基金會佛教正德醫院,495,1395,0.3548,0.3625,0.4263,110,2
5627,醫療財團法人正德癌症醫療基金會佛教正德醫院,341,1047,0.3257,0.3328,0.3861,109,3
5628,醫療財團法人正德癌症醫療基金會佛教正德醫院,221,797,0.2773,0.3272,0.3839,109,1
5629,長庚醫療財團法人基隆長庚紀念醫院,46961,149056,0.3151,0.3908,0.3477,107,2
5630,長庚醫療財團法人基隆長庚紀念醫院,30227,117374,0.2575,0.3385,0.3072,103,1
5631,長庚醫療財團法人基隆長庚紀念醫院,62214,163448,0.3806,0.4311,0.3839,109,1
5632,長庚醫療財團法人基隆長庚紀念醫院,35994,129769,0.2774,0.3557,0.3211,104,2
5633,長庚醫療財團法人基隆長庚紀念醫院,49952,157198,0.3178,0.3918,0.3481,107,4
5634,長庚醫療財團法人基隆長庚紀念醫院,66172,172631,0.3833,0.4296,0.3861,109,3
5635,長庚醫療財團法人基隆長庚紀念醫院,36415,132176,0.2755,0.3593,0.3235,104,3
5636,長庚醫療財團法人基隆長庚紀念醫院,72817,164383,0.443,0.4875,0.4263,110,2
5637,長庚醫療財團法人基隆長庚紀念醫院,32288,122240,0.2641,0.3416,0.311,103,2
5638,長庚醫療財團法人基隆長庚紀念醫院,74043,173821,0.426,0.4595,0.4108,111,1
5639,長庚醫療財團法人基隆長庚紀念醫院,48206,152760,0.3156,0.3941,0.35,107,3
5640,長庚醫療財團法人基隆長庚紀念醫院,55277,166368,0.3323,0.3924,0.351,108,4
5641,長庚醫療財團法人基隆長庚紀念醫院,39644,136179,0.2911,0.3753,0.3355,105,2
5642,長庚醫療財團法人基隆長庚紀念醫院,71033,164651,0.4314,0.4607,0.4115,110,3
5643,長庚醫療財團法人基隆長庚紀念醫院,52634,158115,0.3329,0.391,0.3496,108,2
5644,長庚醫療財團法人基隆長庚紀念醫院,41891,143095,0.2927,0.3783,0.3377,105,4
5645,長庚醫療財團法人基隆長庚紀念醫院,76977,173359,0.444,0.4783,0.4262,111,2
5646,長庚醫療財團法人基隆長庚紀念醫院,69365,172329,0.4025,0.4446,0.3986,110,1
5647,長庚醫療財團法人基隆長庚紀念醫院,35781,128063,0.2794,0.3595,0.3261,104,1
